year,period,periodName,value,state_cd,state_nm,type
2018,M05,May,5.7,11,District of Columbia,Rate
2018,M06,June,5.7,11,District of Columbia,Rate
2018,M07,July,5.7,11,District of Columbia,Rate
2018,M08,August,5.6,11,District of Columbia,Rate
2018,M09,September,5.6,11,District of Columbia,Rate
2018,M10,October,5.6,11,District of Columbia,Rate
2018,M11,November,5.7,11,District of Columbia,Rate
2018,M12,December,5.7,11,District of Columbia,Rate
2019,M01,January,5.8,11,District of Columbia,Rate
2019,M02,February,5.8,11,District of Columbia,Rate
2019,M03,March,5.7,11,District of Columbia,Rate
2019,M04,April,5.6,11,District of Columbia,Rate
2019,M05,May,5.5,11,District of Columbia,Rate
2019,M06,June,5.4,11,District of Columbia,Rate
2019,M07,July,5.4,11,District of Columbia,Rate
2019,M08,August,5.3,11,District of Columbia,Rate
2019,M09,September,5.3,11,District of Columbia,Rate
2019,M10,October,5.3,11,District of Columbia,Rate
2019,M11,November,5.3,11,District of Columbia,Rate
2019,M12,December,5.3,11,District of Columbia,Rate
2020,M01,January,5.2,11,District of Columbia,Rate
2020,M02,February,5.1,11,District of Columbia,Rate
2020,M03,March,6.0,11,District of Columbia,Rate
2020,M04,April,11.7,11,District of Columbia,Rate
2020,M05,May,8.9,11,District of Columbia,Rate
2018,M01,January,23366.0,11,District of Columbia,Employment
2018,M02,February,23324.0,11,District of Columbia,Employment
2018,M03,March,23327.0,11,District of Columbia,Employment
2018,M04,April,23314.0,11,District of Columbia,Employment
2018,M05,May,23231.0,11,District of Columbia,Employment
2018,M06,June,23071.0,11,District of Columbia,Employment
2018,M07,July,22861.0,11,District of Columbia,Employment
2018,M08,August,22706.0,11,District of Columbia,Employment
2018,M09,September,22697.0,11,District of Columbia,Employment
2018,M10,October,22839.0,11,District of Columbia,Employment
2018,M11,November,23072.0,11,District of Columbia,Employment
2018,M12,December,23318.0,11,District of Columbia,Employment
2019,M01,January,23488.0,11,District of Columbia,Employment
2019,M02,February,23511.0,11,District of Columbia,Employment
2019,M03,March,23356.0,11,District of Columbia,Employment
2019,M04,April,23039.0,11,District of Columbia,Employment
2019,M05,May,22634.0,11,District of Columbia,Employment
2019,M06,June,22238.0,11,District of Columbia,Employment
2019,M07,July,21943.0,11,District of Columbia,Employment
2019,M08,August,21775.0,11,District of Columbia,Employment
2019,M09,September,21728.0,11,District of Columbia,Employment
2019,M10,October,21769.0,11,District of Columbia,Employment
2019,M11,November,21843.0,11,District of Columbia,Employment
2019,M12,December,21879.0,11,District of Columbia,Employment
2020,M01,January,21577.0,11,District of Columbia,Employment
2020,M02,February,21337.0,11,District of Columbia,Employment
2020,M03,March,25431.0,11,District of Columbia,Employment
2020,M04,April,46998.0,11,District of Columbia,Employment
2020,M05,May,34303.0,11,District of Columbia,Employment
2018,M01,January,380575.0,11,District of Columbia,Unemployment
2018,M02,February,381242.0,11,District of Columbia,Unemployment
2018,M03,March,381752.0,11,District of Columbia,Unemployment
2018,M04,April,381999.0,11,District of Columbia,Unemployment
2018,M05,May,381984.0,11,District of Columbia,Unemployment
2018,M06,June,381819.0,11,District of Columbia,Unemployment
2018,M07,July,381633.0,11,District of Columbia,Unemployment
2018,M08,August,381505.0,11,District of Columbia,Unemployment
2018,M09,September,381492.0,11,District of Columbia,Unemployment
2018,M10,October,381661.0,11,District of Columbia,Unemployment
2018,M11,November,382053.0,11,District of Columbia,Unemployment
2018,M12,December,382620.0,11,District of Columbia,Unemployment
2019,M01,January,383285.0,11,District of Columbia,Unemployment
2019,M02,February,384015.0,11,District of Columbia,Unemployment
2019,M03,March,384810.0,11,District of Columbia,Unemployment
2019,M04,April,385659.0,11,District of Columbia,Unemployment
2019,M05,May,386492.0,11,District of Columbia,Unemployment
2019,M06,June,387260.0,11,District of Columbia,Unemployment
2019,M07,July,388072.0,11,District of Columbia,Unemployment
2019,M08,August,388842.0,11,District of Columbia,Unemployment
2019,M09,September,389568.0,11,District of Columbia,Unemployment
2019,M10,October,390098.0,11,District of Columbia,Unemployment
2019,M11,November,390156.0,11,District of Columbia,Unemployment
2019,M12,December,390081.0,11,District of Columbia,Unemployment
2020,M01,January,391465.0,11,District of Columbia,Unemployment
2020,M02,February,393016.0,11,District of Columbia,Unemployment
2020,M03,March,395074.0,11,District of Columbia,Unemployment
2020,M04,April,355455.0,11,District of Columbia,Unemployment
2020,M05,May,353225.0,11,District of Columbia,Unemployment
2018,M01,January,2.7,38,North Dakota,Rate
2018,M02,February,2.7,38,North Dakota,Rate
2018,M03,March,2.7,38,North Dakota,Rate
2018,M04,April,2.6,38,North Dakota,Rate
2018,M05,May,2.6,38,North Dakota,Rate
2018,M06,June,2.6,38,North Dakota,Rate
2018,M07,July,2.6,38,North Dakota,Rate
2018,M08,August,2.6,38,North Dakota,Rate
2018,M09,September,2.5,38,North Dakota,Rate
2018,M10,October,2.5,38,North Dakota,Rate
2018,M11,November,2.4,38,North Dakota,Rate
2018,M12,December,2.4,38,North Dakota,Rate
2019,M01,January,2.3,38,North Dakota,Rate
2019,M02,February,2.3,38,North Dakota,Rate
2019,M03,March,2.3,38,North Dakota,Rate
2019,M04,April,2.3,38,North Dakota,Rate
2019,M05,May,2.4,38,North Dakota,Rate
2019,M06,June,2.4,38,North Dakota,Rate
2019,M07,July,2.4,38,North Dakota,Rate
2019,M08,August,2.4,38,North Dakota,Rate
2019,M09,September,2.4,38,North Dakota,Rate
2019,M10,October,2.4,38,North Dakota,Rate
2019,M11,November,2.4,38,North Dakota,Rate
2019,M12,December,2.4,38,North Dakota,Rate
2020,M01,January,2.3,38,North Dakota,Rate
2020,M02,February,2.2,38,North Dakota,Rate
2020,M03,March,2.0,38,North Dakota,Rate
2020,M04,April,9.1,38,North Dakota,Rate
2020,M05,May,9.1,38,North Dakota,Rate
2018,M01,January,10935.0,38,North Dakota,Employment
2018,M02,February,10870.0,38,North Dakota,Employment
2018,M03,March,10789.0,38,North Dakota,Employment
2018,M04,April,10698.0,38,North Dakota,Employment
2018,M05,May,10612.0,38,North Dakota,Employment
2018,M06,June,10530.0,38,North Dakota,Employment
2018,M07,July,10434.0,38,North Dakota,Employment
2018,M08,August,10313.0,38,North Dakota,Employment
2018,M09,September,10161.0,38,North Dakota,Employment
2018,M10,October,9979.0,38,North Dakota,Employment
2018,M11,November,9761.0,38,North Dakota,Employment
2018,M12,December,9538.0,38,North Dakota,Employment
2019,M01,January,9372.0,38,North Dakota,Employment
2019,M02,February,9305.0,38,North Dakota,Employment
2019,M03,March,9346.0,38,North Dakota,Employment
2019,M04,April,9468.0,38,North Dakota,Employment
2019,M05,May,9624.0,38,North Dakota,Employment
2019,M06,June,9769.0,38,North Dakota,Employment
2019,M07,July,9854.0,38,North Dakota,Employment
2019,M08,August,9854.0,38,North Dakota,Employment
2019,M09,September,9788.0,38,North Dakota,Employment
2019,M10,October,9696.0,38,North Dakota,Employment
2019,M11,November,9639.0,38,North Dakota,Employment
2019,M12,December,9629.0,38,North Dakota,Employment
2020,M01,January,9335.0,38,North Dakota,Employment
2020,M02,February,9037.0,38,North Dakota,Employment
2020,M03,March,8125.0,38,North Dakota,Employment
2020,M04,April,36905.0,38,North Dakota,Employment
2020,M05,May,36418.0,38,North Dakota,Employment
2018,M01,January,395224.0,38,North Dakota,Unemployment
2018,M02,February,394685.0,38,North Dakota,Unemployment
2018,M03,March,394168.0,38,North Dakota,Unemployment
2018,M04,April,393648.0,38,North Dakota,Unemployment
2018,M05,May,393132.0,38,North Dakota,Unemployment
2018,M06,June,392679.0,38,North Dakota,Unemployment
2018,M07,July,392352.0,38,North Dakota,Unemployment
2018,M08,August,392194.0,38,North Dakota,Unemployment
2018,M09,September,392224.0,38,North Dakota,Unemployment
2018,M10,October,392421.0,38,North Dakota,Unemployment
2018,M11,November,392744.0,38,North Dakota,Unemployment
2018,M12,December,393123.0,38,North Dakota,Unemployment
2019,M01,January,393461.0,38,North Dakota,Unemployment
2019,M02,February,393695.0,38,North Dakota,Unemployment
2019,M03,March,393816.0,38,North Dakota,Unemployment
2019,M04,April,393862.0,38,North Dakota,Unemployment
2019,M05,May,393870.0,38,North Dakota,Unemployment
2019,M06,June,393878.0,38,North Dakota,Unemployment
2019,M07,July,393961.0,38,North Dakota,Unemployment
2019,M08,August,394044.0,38,North Dakota,Unemployment
2019,M09,September,394189.0,38,North Dakota,Unemployment
2019,M10,October,394318.0,38,North Dakota,Unemployment
2019,M11,November,394349.0,38,North Dakota,Unemployment
2019,M12,December,394353.0,38,North Dakota,Unemployment
2020,M01,January,394947.0,38,North Dakota,Unemployment
2020,M02,February,395451.0,38,North Dakota,Unemployment
2020,M03,March,397604.0,38,North Dakota,Unemployment
2020,M04,April,369752.0,38,North Dakota,Unemployment
2020,M05,May,365803.0,38,North Dakota,Unemployment
2018,M01,January,3.9,45,South Carolina,Rate
2018,M02,February,3.8,45,South Carolina,Rate
2018,M03,March,3.6,45,South Carolina,Rate
2018,M04,April,3.5,45,South Carolina,Rate
2018,M05,May,3.4,45,South Carolina,Rate
2018,M06,June,3.4,45,South Carolina,Rate
2018,M07,July,3.3,45,South Carolina,Rate
2018,M08,August,3.3,45,South Carolina,Rate
2018,M09,September,3.3,45,South Carolina,Rate
2018,M10,October,3.3,45,South Carolina,Rate
2018,M11,November,3.3,45,South Carolina,Rate
2018,M12,December,3.4,45,South Carolina,Rate
2019,M01,January,3.4,45,South Carolina,Rate
2019,M02,February,3.4,45,South Carolina,Rate
2019,M03,March,3.4,45,South Carolina,Rate
2019,M04,April,3.3,45,South Carolina,Rate
2019,M05,May,3.1,45,South Carolina,Rate
2019,M06,June,2.9,45,South Carolina,Rate
2019,M07,July,2.7,45,South Carolina,Rate
2019,M08,August,2.5,45,South Carolina,Rate
2019,M09,September,2.4,45,South Carolina,Rate
2019,M10,October,2.4,45,South Carolina,Rate
2019,M11,November,2.4,45,South Carolina,Rate
2019,M12,December,2.4,45,South Carolina,Rate
2020,M01,January,2.4,45,South Carolina,Rate
2020,M02,February,2.5,45,South Carolina,Rate
2020,M03,March,3.2,45,South Carolina,Rate
2020,M04,April,12.8,45,South Carolina,Rate
2020,M05,May,12.5,45,South Carolina,Rate
2018,M01,January,90683.0,45,South Carolina,Employment
2018,M02,February,87570.0,45,South Carolina,Employment
2018,M03,March,84468.0,45,South Carolina,Employment
2018,M04,April,81717.0,45,South Carolina,Employment
2018,M05,May,79792.0,45,South Carolina,Employment
2018,M06,June,78674.0,45,South Carolina,Employment
2018,M07,July,78091.0,45,South Carolina,Employment
2018,M08,August,77897.0,45,South Carolina,Employment
2018,M09,September,77899.0,45,South Carolina,Employment
2018,M10,October,78081.0,45,South Carolina,Employment
2018,M11,November,78561.0,45,South Carolina,Employment
2018,M12,December,79393.0,45,South Carolina,Employment
2019,M01,January,80256.0,45,South Carolina,Employment
2019,M02,February,80570.0,45,South Carolina,Employment
2019,M03,March,79881.0,45,South Carolina,Employment
2019,M04,April,77671.0,45,South Carolina,Employment
2019,M05,May,73858.0,45,South Carolina,Employment
2019,M06,June,69163.0,45,South Carolina,Employment
2019,M07,July,64300.0,45,South Carolina,Employment
2019,M08,August,60140.0,45,South Carolina,Employment
2019,M09,September,57450.0,45,South Carolina,Employment
2019,M10,October,56244.0,45,South Carolina,Employment
2019,M11,November,56712.0,45,South Carolina,Employment
2019,M12,December,57279.0,45,South Carolina,Employment
2020,M01,January,56599.0,45,South Carolina,Employment
2020,M02,February,58631.0,45,South Carolina,Employment
2020,M03,March,76369.0,45,South Carolina,Employment
2020,M04,April,303360.0,45,South Carolina,Employment
2020,M05,May,303218.0,45,South Carolina,Employment
2018,M01,January,2232819.0,45,South Carolina,Unemployment
2018,M02,February,2238369.0,45,South Carolina,Unemployment
2018,M03,March,2244195.0,45,South Carolina,Unemployment
2018,M04,April,2249393.0,45,South Carolina,Unemployment
2018,M05,May,2253422.0,45,South Carolina,Unemployment
2018,M06,June,2256694.0,45,South Carolina,Unemployment
2018,M07,July,2260018.0,45,South Carolina,Unemployment
2018,M08,August,2264006.0,45,South Carolina,Unemployment
2018,M09,September,2268697.0,45,South Carolina,Unemployment
2018,M10,October,2273860.0,45,South Carolina,Unemployment
2018,M11,November,2279069.0,45,South Carolina,Unemployment
2018,M12,December,2283671.0,45,South Carolina,Unemployment
2019,M01,January,2287166.0,45,South Carolina,Unemployment
2019,M02,February,2289490.0,45,South Carolina,Unemployment
2019,M03,March,2291362.0,45,South Carolina,Unemployment
2019,M04,April,2293871.0,45,South Carolina,Unemployment
2019,M05,May,2297752.0,45,South Carolina,Unemployment
2019,M06,June,2303048.0,45,South Carolina,Unemployment
2019,M07,July,2309920.0,45,South Carolina,Unemployment
2019,M08,August,2316783.0,45,South Carolina,Unemployment
2019,M09,September,2322842.0,45,South Carolina,Unemployment
2019,M10,October,2326812.0,45,South Carolina,Unemployment
2019,M11,November,2326821.0,45,South Carolina,Unemployment
2019,M12,December,2326018.0,45,South Carolina,Unemployment
2020,M01,January,2330497.0,45,South Carolina,Unemployment
2020,M02,February,2333224.0,45,South Carolina,Unemployment
2020,M03,March,2328802.0,45,South Carolina,Unemployment
2020,M04,April,2073470.0,45,South Carolina,Unemployment
2020,M05,May,2118575.0,45,South Carolina,Unemployment
2018,M01,January,4.2,37,North Carolina,Rate
2018,M02,February,4.1,37,North Carolina,Rate
2018,M03,March,4.1,37,North Carolina,Rate
2018,M04,April,4.0,37,North Carolina,Rate
2018,M05,May,4.0,37,North Carolina,Rate
2018,M06,June,3.9,37,North Carolina,Rate
2018,M07,July,3.9,37,North Carolina,Rate
2018,M08,August,3.9,37,North Carolina,Rate
2018,M09,September,3.9,37,North Carolina,Rate
2018,M10,October,3.9,37,North Carolina,Rate
2018,M11,November,3.9,37,North Carolina,Rate
2018,M12,December,4.0,37,North Carolina,Rate
2019,M01,January,4.0,37,North Carolina,Rate
2019,M02,February,4.1,37,North Carolina,Rate
2019,M03,March,4.1,37,North Carolina,Rate
2019,M04,April,4.1,37,North Carolina,Rate
2019,M05,May,4.0,37,North Carolina,Rate
2019,M06,June,4.0,37,North Carolina,Rate
2019,M07,July,3.9,37,North Carolina,Rate
2019,M08,August,3.8,37,North Carolina,Rate
2019,M09,September,3.7,37,North Carolina,Rate
2019,M10,October,3.7,37,North Carolina,Rate
2019,M11,November,3.6,37,North Carolina,Rate
2019,M12,December,3.6,37,North Carolina,Rate
2020,M01,January,3.6,37,North Carolina,Rate
2020,M02,February,3.6,37,North Carolina,Rate
2020,M03,March,4.3,37,North Carolina,Rate
2020,M04,April,12.9,37,North Carolina,Rate
2020,M05,May,12.9,37,North Carolina,Rate
2018,M01,January,207636.0,37,North Carolina,Employment
2018,M02,February,205749.0,37,North Carolina,Employment
2018,M03,March,203817.0,37,North Carolina,Employment
2018,M04,April,201482.0,37,North Carolina,Employment
2018,M05,May,198971.0,37,North Carolina,Employment
2018,M06,June,196331.0,37,North Carolina,Employment
2018,M07,July,193715.0,37,North Carolina,Employment
2018,M08,August,192296.0,37,North Carolina,Employment
2018,M09,September,192591.0,37,North Carolina,Employment
2018,M10,October,194450.0,37,North Carolina,Employment
2018,M11,November,197302.0,37,North Carolina,Employment
2018,M12,December,200442.0,37,North Carolina,Employment
2019,M01,January,203111.0,37,North Carolina,Employment
2019,M02,February,204666.0,37,North Carolina,Employment
2019,M03,March,205344.0,37,North Carolina,Employment
2019,M04,April,205196.0,37,North Carolina,Employment
2019,M05,May,204202.0,37,North Carolina,Employment
2019,M06,June,202489.0,37,North Carolina,Employment
2019,M07,July,199494.0,37,North Carolina,Employment
2019,M08,August,195092.0,37,North Carolina,Employment
2019,M09,September,190286.0,37,North Carolina,Employment
2019,M10,October,186472.0,37,North Carolina,Employment
2019,M11,November,185638.0,37,North Carolina,Employment
2019,M12,December,186123.0,37,North Carolina,Employment
2020,M01,January,184891.0,37,North Carolina,Employment
2020,M02,February,182606.0,37,North Carolina,Employment
2020,M03,March,215700.0,37,North Carolina,Employment
2020,M04,April,605692.0,37,North Carolina,Employment
2020,M05,May,621713.0,37,North Carolina,Employment
2018,M01,January,4749545.0,37,North Carolina,Unemployment
2018,M02,February,4756173.0,37,North Carolina,Unemployment
2018,M03,March,4766016.0,37,North Carolina,Unemployment
2018,M04,April,4775695.0,37,North Carolina,Unemployment
2018,M05,May,4782348.0,37,North Carolina,Unemployment
2018,M06,June,4786558.0,37,North Carolina,Unemployment
2018,M07,July,4789518.0,37,North Carolina,Unemployment
2018,M08,August,4793151.0,37,North Carolina,Unemployment
2018,M09,September,4799281.0,37,North Carolina,Unemployment
2018,M10,October,4808352.0,37,North Carolina,Unemployment
2018,M11,November,4819777.0,37,North Carolina,Unemployment
2018,M12,December,4831516.0,37,North Carolina,Unemployment
2019,M01,January,4841346.0,37,North Carolina,Unemployment
2019,M02,February,4847960.0,37,North Carolina,Unemployment
2019,M03,March,4852162.0,37,North Carolina,Unemployment
2019,M04,April,4856683.0,37,North Carolina,Unemployment
2019,M05,May,4863356.0,37,North Carolina,Unemployment
2019,M06,June,4872346.0,37,North Carolina,Unemployment
2019,M07,July,4884840.0,37,North Carolina,Unemployment
2019,M08,August,4898132.0,37,North Carolina,Unemployment
2019,M09,September,4910144.0,37,North Carolina,Unemployment
2019,M10,October,4918234.0,37,North Carolina,Unemployment
2019,M11,November,4918613.0,37,North Carolina,Unemployment
2019,M12,December,4917178.0,37,North Carolina,Unemployment
2020,M01,January,4925741.0,37,North Carolina,Unemployment
2020,M02,February,4932056.0,37,North Carolina,Unemployment
2020,M03,March,4755540.0,37,North Carolina,Unemployment
2020,M04,April,4082234.0,37,North Carolina,Unemployment
2020,M05,May,4200388.0,37,North Carolina,Unemployment
2018,M01,January,3.1,49,Utah,Rate
2018,M02,February,3.1,49,Utah,Rate
2018,M03,March,3.1,49,Utah,Rate
2018,M04,April,3.1,49,Utah,Rate
2018,M05,May,3.1,49,Utah,Rate
2018,M06,June,3.1,49,Utah,Rate
2018,M07,July,3.1,49,Utah,Rate
2018,M08,August,3.0,49,Utah,Rate
2018,M09,September,3.0,49,Utah,Rate
2018,M10,October,3.0,49,Utah,Rate
2018,M11,November,3.0,49,Utah,Rate
2018,M12,December,2.9,49,Utah,Rate
2019,M01,January,2.9,49,Utah,Rate
2019,M02,February,2.8,49,Utah,Rate
2019,M03,March,2.8,49,Utah,Rate
2019,M04,April,2.7,49,Utah,Rate
2019,M05,May,2.7,49,Utah,Rate
2019,M06,June,2.6,49,Utah,Rate
2019,M07,July,2.5,49,Utah,Rate
2019,M08,August,2.5,49,Utah,Rate
2019,M09,September,2.5,49,Utah,Rate
2019,M10,October,2.4,49,Utah,Rate
2019,M11,November,2.4,49,Utah,Rate
2019,M12,December,2.4,49,Utah,Rate
2020,M01,January,2.5,49,Utah,Rate
2020,M02,February,2.5,49,Utah,Rate
2020,M03,March,3.8,49,Utah,Rate
2020,M04,April,10.4,49,Utah,Rate
2020,M05,May,8.5,49,Utah,Rate
2018,M01,January,48554.0,49,Utah,Employment
2018,M02,February,48292.0,49,Utah,Employment
2018,M03,March,48128.0,49,Utah,Employment
2018,M04,April,48058.0,49,Utah,Employment
2018,M05,May,48048.0,49,Utah,Employment
2018,M06,June,48023.0,49,Utah,Employment
2018,M07,July,47907.0,49,Utah,Employment
2018,M08,August,47731.0,49,Utah,Employment
2018,M09,September,47503.0,49,Utah,Employment
2018,M10,October,47209.0,49,Utah,Employment
2018,M11,November,46828.0,49,Utah,Employment
2018,M12,December,46356.0,49,Utah,Employment
2019,M01,January,45802.0,49,Utah,Employment
2019,M02,February,45158.0,49,Utah,Employment
2019,M03,March,44447.0,49,Utah,Employment
2019,M04,April,43654.0,49,Utah,Employment
2019,M05,May,42789.0,49,Utah,Employment
2019,M06,June,41903.0,49,Utah,Employment
2019,M07,July,41035.0,49,Utah,Employment
2019,M08,August,40271.0,49,Utah,Employment
2019,M09,September,39720.0,49,Utah,Employment
2019,M10,October,39432.0,49,Utah,Employment
2019,M11,November,39509.0,49,Utah,Employment
2019,M12,December,39623.0,49,Utah,Employment
2020,M01,January,40039.0,49,Utah,Employment
2020,M02,February,40451.0,49,Utah,Employment
2020,M03,March,62448.0,49,Utah,Employment
2020,M04,April,166294.0,49,Utah,Employment
2020,M05,May,137254.0,49,Utah,Employment
2018,M01,January,1512307.0,49,Utah,Unemployment
2018,M02,February,1513912.0,49,Utah,Unemployment
2018,M03,March,1515420.0,49,Utah,Unemployment
2018,M04,April,1516798.0,49,Utah,Unemployment
2018,M05,May,1518105.0,49,Utah,Unemployment
2018,M06,June,1519575.0,49,Utah,Unemployment
2018,M07,July,1521391.0,49,Utah,Unemployment
2018,M08,August,1523699.0,49,Utah,Unemployment
2018,M09,September,1526507.0,49,Utah,Unemployment
2018,M10,October,1529637.0,49,Utah,Unemployment
2018,M11,November,1533017.0,49,Utah,Unemployment
2018,M12,December,1536644.0,49,Utah,Unemployment
2019,M01,January,1540489.0,49,Utah,Unemployment
2019,M02,February,1544481.0,49,Utah,Unemployment
2019,M03,March,1548643.0,49,Utah,Unemployment
2019,M04,April,1553061.0,49,Utah,Unemployment
2019,M05,May,1557758.0,49,Utah,Unemployment
2019,M06,June,1562707.0,49,Utah,Unemployment
2019,M07,July,1568424.0,49,Utah,Unemployment
2019,M08,August,1574085.0,49,Utah,Unemployment
2019,M09,September,1579270.0,49,Utah,Unemployment
2019,M10,October,1583040.0,49,Utah,Unemployment
2019,M11,November,1583400.0,49,Utah,Unemployment
2019,M12,December,1582820.0,49,Utah,Unemployment
2020,M01,January,1586763.0,49,Utah,Unemployment
2020,M02,February,1590199.0,49,Utah,Unemployment
2020,M03,March,1562935.0,49,Utah,Unemployment
2020,M04,April,1434307.0,49,Utah,Unemployment
2020,M05,May,1473599.0,49,Utah,Unemployment
2018,M01,January,3.9,40,Oklahoma,Rate
2018,M02,February,3.8,40,Oklahoma,Rate
2018,M03,March,3.7,40,Oklahoma,Rate
2018,M04,April,3.6,40,Oklahoma,Rate
2018,M05,May,3.5,40,Oklahoma,Rate
2018,M06,June,3.4,40,Oklahoma,Rate
2018,M07,July,3.3,40,Oklahoma,Rate
2018,M08,August,3.2,40,Oklahoma,Rate
2018,M09,September,3.2,40,Oklahoma,Rate
2018,M10,October,3.2,40,Oklahoma,Rate
2018,M11,November,3.2,40,Oklahoma,Rate
2018,M12,December,3.3,40,Oklahoma,Rate
2019,M01,January,3.3,40,Oklahoma,Rate
2019,M02,February,3.3,40,Oklahoma,Rate
2019,M03,March,3.2,40,Oklahoma,Rate
2019,M04,April,3.2,40,Oklahoma,Rate
2019,M05,May,3.2,40,Oklahoma,Rate
2019,M06,June,3.2,40,Oklahoma,Rate
2019,M07,July,3.3,40,Oklahoma,Rate
2019,M08,August,3.3,40,Oklahoma,Rate
2019,M09,September,3.3,40,Oklahoma,Rate
2019,M10,October,3.4,40,Oklahoma,Rate
2019,M11,November,3.4,40,Oklahoma,Rate
2019,M12,December,3.4,40,Oklahoma,Rate
2020,M01,January,3.3,40,Oklahoma,Rate
2020,M02,February,3.2,40,Oklahoma,Rate
2020,M03,March,2.9,40,Oklahoma,Rate
2020,M04,April,14.7,40,Oklahoma,Rate
2020,M05,May,12.6,40,Oklahoma,Rate
2018,M01,January,71251.0,40,Oklahoma,Employment
2018,M02,February,69937.0,40,Oklahoma,Employment
2018,M03,March,68370.0,40,Oklahoma,Employment
2018,M04,April,66435.0,40,Oklahoma,Employment
2018,M05,May,64278.0,40,Oklahoma,Employment
2018,M06,June,62146.0,40,Oklahoma,Employment
2018,M07,July,60235.0,40,Oklahoma,Employment
2018,M08,August,58915.0,40,Oklahoma,Employment
2018,M09,September,58432.0,40,Oklahoma,Employment
2018,M10,October,58712.0,40,Oklahoma,Employment
2018,M11,November,59399.0,40,Oklahoma,Employment
2018,M12,December,60045.0,40,Oklahoma,Employment
2019,M01,January,60305.0,40,Oklahoma,Employment
2019,M02,February,60085.0,40,Oklahoma,Employment
2019,M03,March,59579.0,40,Oklahoma,Employment
2019,M04,April,59038.0,40,Oklahoma,Employment
2019,M05,May,58774.0,40,Oklahoma,Employment
2019,M06,June,59054.0,40,Oklahoma,Employment
2019,M07,July,59901.0,40,Oklahoma,Employment
2019,M08,August,60919.0,40,Oklahoma,Employment
2019,M09,September,61741.0,40,Oklahoma,Employment
2019,M10,October,62204.0,40,Oklahoma,Employment
2019,M11,November,62123.0,40,Oklahoma,Employment
2019,M12,December,61982.0,40,Oklahoma,Employment
2020,M01,January,60607.0,40,Oklahoma,Employment
2020,M02,February,58430.0,40,Oklahoma,Employment
2020,M03,March,53727.0,40,Oklahoma,Employment
2020,M04,April,261299.0,40,Oklahoma,Employment
2020,M05,May,229039.0,40,Oklahoma,Employment
2018,M01,January,1773283.0,40,Oklahoma,Unemployment
2018,M02,February,1775321.0,40,Oklahoma,Unemployment
2018,M03,March,1777502.0,40,Oklahoma,Unemployment
2018,M04,April,1779199.0,40,Oklahoma,Unemployment
2018,M05,May,1779946.0,40,Oklahoma,Unemployment
2018,M06,June,1779858.0,40,Oklahoma,Unemployment
2018,M07,July,1779201.0,40,Oklahoma,Unemployment
2018,M08,August,1778274.0,40,Oklahoma,Unemployment
2018,M09,September,1777348.0,40,Oklahoma,Unemployment
2018,M10,October,1776637.0,40,Oklahoma,Unemployment
2018,M11,November,1776335.0,40,Oklahoma,Unemployment
2018,M12,December,1776433.0,40,Oklahoma,Unemployment
2019,M01,January,1776712.0,40,Oklahoma,Unemployment
2019,M02,February,1777026.0,40,Oklahoma,Unemployment
2019,M03,March,1777425.0,40,Oklahoma,Unemployment
2019,M04,April,1778063.0,40,Oklahoma,Unemployment
2019,M05,May,1779004.0,40,Oklahoma,Unemployment
2019,M06,June,1780170.0,40,Oklahoma,Unemployment
2019,M07,July,1781526.0,40,Oklahoma,Unemployment
2019,M08,August,1782527.0,40,Oklahoma,Unemployment
2019,M09,September,1783397.0,40,Oklahoma,Unemployment
2019,M10,October,1783842.0,40,Oklahoma,Unemployment
2019,M11,November,1783677.0,40,Oklahoma,Unemployment
2019,M12,December,1783548.0,40,Oklahoma,Unemployment
2020,M01,January,1784815.0,40,Oklahoma,Unemployment
2020,M02,February,1785827.0,40,Oklahoma,Unemployment
2020,M03,March,1776101.0,40,Oklahoma,Unemployment
2020,M04,April,1515047.0,40,Oklahoma,Unemployment
2020,M05,May,1591919.0,40,Oklahoma,Unemployment
2018,M01,January,4.0,56,Wyoming,Rate
2018,M02,February,4.0,56,Wyoming,Rate
2018,M03,March,3.9,56,Wyoming,Rate
2018,M04,April,3.9,56,Wyoming,Rate
2018,M05,May,3.9,56,Wyoming,Rate
2018,M06,June,3.9,56,Wyoming,Rate
2018,M07,July,3.9,56,Wyoming,Rate
2018,M08,August,3.9,56,Wyoming,Rate
2018,M09,September,3.9,56,Wyoming,Rate
2018,M10,October,3.8,56,Wyoming,Rate
2018,M11,November,3.7,56,Wyoming,Rate
2018,M12,December,3.6,56,Wyoming,Rate
2019,M01,January,3.5,56,Wyoming,Rate
2019,M02,February,3.5,56,Wyoming,Rate
2019,M03,March,3.4,56,Wyoming,Rate
2019,M04,April,3.5,56,Wyoming,Rate
2019,M05,May,3.5,56,Wyoming,Rate
2019,M06,June,3.6,56,Wyoming,Rate
2019,M07,July,3.7,56,Wyoming,Rate
2019,M08,August,3.7,56,Wyoming,Rate
2019,M09,September,3.7,56,Wyoming,Rate
2019,M10,October,3.7,56,Wyoming,Rate
2019,M11,November,3.7,56,Wyoming,Rate
2019,M12,December,3.7,56,Wyoming,Rate
2020,M01,January,3.7,56,Wyoming,Rate
2020,M02,February,3.7,56,Wyoming,Rate
2020,M03,March,3.8,56,Wyoming,Rate
2020,M04,April,9.6,56,Wyoming,Rate
2020,M05,May,8.8,56,Wyoming,Rate
2018,M01,January,11646.0,56,Wyoming,Employment
